Project Name,Package Name,Architecture Smell,Cause of the Smell
traction.mvc-BETA,traction.mvc.implementations.ui.viewbinding,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations.ui.viewbinding; traction.mvc.implementations
traction.mvc-BETA,traction.mvc.implementations.ui.viewbinding,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations.ui.viewbinding; traction.mvc.implementations.ui; traction.mvc.implementations
traction.mvc-BETA,traction.mvc.implementations.ui.viewbinding,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations.ui.viewbinding; traction.mvc.implementations.ui; traction.mvc.interfaces; traction.mvc.implementations
traction.mvc-BETA,traction.mvc.implementations.ui.viewbinding,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations.ui.viewbinding; traction.mvc.implementations.ui; traction.mvc.interfaces; traction.mvc.observables; traction.mvc.implementations
traction.mvc-BETA,traction.mvc.implementations,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations; traction.mvc.interfaces
traction.mvc-BETA,traction.mvc.implementations,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.implementations; traction.mvc.interfaces; traction.mvc.observables
traction.mvc-BETA,traction.mvc.implementations,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): traction.mvc.observables; traction.mvc.implementations.ui.viewbinding
traction.mvc-BETA,traction.mvc.interfaces,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.interfaces; traction.mvc.implementations
traction.mvc-BETA,traction.mvc.interfaces,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: traction.mvc.interfaces; traction.mvc.implementations; traction.mvc.implementations.ui
traction.mvc-BETA,traction.mvc.interfaces,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): traction.mvc.implementations; traction.mvc.observables; traction.mvc.implementations.ui
traction.mvc-BETA,traction.mvc.interfaces,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IOnExecuteListener; IObservableCommand; IObservableObject; IPOJO; IObjectListener]; [Utility]; [IPropertyStore]; [IUIElement; IUIUpdateListener; IViewBinding; IProxyViewBinding]; [Flags]; [ITemplateAdapter; IObservableCursor]; [IObservableList]. LCC (Lack of Component Cohesion) = 0.47
